event_id,event_type,feature_name,trip_id,segment_id,event_time,event_row_in_segment,event_magnitude,delay_seconds,max_correlation,valid,invalid_reason
pedal_step_000165,pedal_step_event,pedal_to_throttle_delay,trip_0006,trip_0006_seg_001,2017-07-07 17:52:20+00:00,1675,37.450000,,,False,zero_variance
pedal_step_000166,pedal_step_event,pedal_to_throttle_delay,trip_0006,trip_0006_seg_001,2017-07-07 17:53:22+00:00,1737,23.350000,0.000000,0.893182,True,none
pedal_step_000167,pedal_step_event,pedal_to_throttle_delay,trip_0006,trip_0006_seg_001,2017-07-07 17:54:09+00:00,1784,23.950000,1.000000,0.964416,True,none
pedal_step_000168,pedal_step_event,pedal_to_throttle_delay,trip_0006,trip_0006_seg_001,2017-07-07 17:55:31+00:00,1866,35.450000,0.000000,0.670879,True,none
pedal_step_000169,pedal_step_event,pedal_to_throttle_delay,trip_0006,trip_0006_seg_001,2017-07-07 17:56:13+00:00,1908,24.700000,,,False,zero_variance
pedal_step_000170,pedal_step_event,pedal_to_throttle_delay,trip_0006,trip_0006_seg_001,2017-07-07 17:58:16+00:00,2031,24.500000,,,False,zero_variance
pedal_step_000171,pedal_step_event,pedal_to_throttle_delay,trip_0006,trip_0006_seg_001,2017-07-07 18:00:05+00:00,2140,20.600000,,,False,zero_variance
pedal_step_000172,pedal_step_event,pedal_to_throttle_delay,trip_0006,trip_0006_seg_001,2017-07-07 18:02:09+00:00,2264,20.200000,,,False,zero_variance
pedal_step_000173,pedal_step_event,pedal_to_throttle_delay,trip_0006,trip_0006_seg_001,2017-07-07 18:02:13+00:00,2268,21.400000,,,False,duplicate_or_overlapping_event
pedal_step_000174,pedal_step_event,pedal_to_throttle_delay,trip_0007,trip_0007_seg_001,2017-07-10 07:01:17+00:00,253,21.350000,1.000000,0.485052,True,none
pedal_step_000175,pedal_step_event,pedal_to_throttle_delay,trip_0007,trip_0007_seg_001,2017-07-10 07:02:15+00:00,311,24.100000,,,False,zero_variance
pedal_step_000176,pedal_step_event,pedal_to_throttle_delay,trip_0007,trip_0007_seg_001,2017-07-10 07:03:37+00:00,393,47.300000,2.000000,0.861087,True,none
pedal_step_000177,pedal_step_event,pedal_to_throttle_delay,trip_0007,trip_0007_seg_001,2017-07-10 07:06:39+00:00,575,32.750000,,,False,zero_variance
pedal_step_000178,pedal_step_event,pedal_to_throttle_delay,trip_0007,trip_0007_seg_001,2017-07-10 07:08:18+00:00,674,26.650000,,,False,zero_variance
pedal_step_000179,pedal_step_event,pedal_to_throttle_delay,trip_0007,trip_0007_seg_001,2017-07-10 07:09:03+00:00,719,23.900000,3.000000,0.723373,True,none
pedal_step_000180,pedal_step_event,pedal_to_throttle_delay,trip_0007,trip_0007_seg_001,2017-07-10 07:09:05+00:00,721,25.500000,,,False,duplicate_or_overlapping_event
pedal_step_000181,pedal_step_event,pedal_to_throttle_delay,trip_0007,trip_0007_seg_001,2017-07-10 07:09:10+00:00,726,23.500000,,,False,duplicate_or_overlapping_event
pedal_step_000182,pedal_step_event,pedal_to_throttle_delay,trip_0007,trip_0007_seg_001,2017-07-10 07:10:30+00:00,806,28.600000,0.000000,0.569689,True,none
pedal_step_000183,pedal_step_event,pedal_to_throttle_delay,trip_0007,trip_0007_seg_001,2017-07-10 07:10:31+00:00,807,28.250000,,,False,duplicate_or_overlapping_event
pedal_step_000184,pedal_step_event,pedal_to_throttle_delay,trip_0007,trip_0007_seg_001,2017-07-10 07:15:06+00:00,1082,21.550000,0.000000,0.728444,True,none
pedal_step_000185,pedal_step_event,pedal_to_throttle_delay,trip_0007,trip_0007_seg_001,2017-07-10 07:16:00+00:00,1136,34.100000,0.000000,0.875140,True,none
pedal_step_000186,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_001,2017-07-11 06:26:14+00:00,106,29.600000,,,False,zero_variance
pedal_step_000187,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_001,2017-07-11 06:26:41+00:00,133,29.250000,3.000000,0.503337,True,none
pedal_step_000188,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_001,2017-07-11 06:26:56+00:00,148,23.900000,1.000000,0.369412,True,none
pedal_step_000189,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_001,2017-07-11 06:27:32+00:00,184,36.100000,3.000000,0.709365,True,none
pedal_step_000190,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_001,2017-07-11 06:27:49+00:00,201,22.150000,0.000000,0.555191,True,none
pedal_step_000191,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_001,2017-07-11 06:27:58+00:00,210,30.000000,0.000000,0.750379,True,none
pedal_step_000192,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_001,2017-07-11 06:28:36+00:00,248,24.700000,,,False,zero_variance
pedal_step_000193,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_001,2017-07-11 06:29:05+00:00,277,22.600000,3.000000,0.814720,True,none
pedal_step_000194,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_001,2017-07-11 06:29:07+00:00,279,32.350000,,,False,duplicate_or_overlapping_event
pedal_step_000195,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_001,2017-07-11 06:29:16+00:00,288,38.450000,0.000000,0.980735,True,none
pedal_step_000196,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_001,2017-07-11 06:29:49+00:00,321,22.150000,0.000000,0.853453,True,none
pedal_step_000197,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_001,2017-07-11 06:30:25+00:00,357,27.050000,,,False,zero_variance
pedal_step_000198,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_001,2017-07-11 06:30:41+00:00,373,27.100000,,,False,zero_variance
pedal_step_000199,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_001,2017-07-11 06:31:12+00:00,404,24.350000,,0.085730,False,low_correlation
pedal_step_000200,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_005,2017-07-11 06:44:38+00:00,67,23.150000,0.000000,0.714057,True,none
pedal_step_000201,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_005,2017-07-11 06:45:19+00:00,108,28.000000,,,False,zero_variance
pedal_step_000202,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_005,2017-07-11 06:45:24+00:00,113,22.750000,,,False,duplicate_or_overlapping_event
pedal_step_000203,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_005,2017-07-11 06:45:25+00:00,114,21.800000,,,False,duplicate_or_overlapping_event
pedal_step_000204,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_005,2017-07-11 06:45:54+00:00,143,23.150000,0.000000,0.404553,True,none
pedal_step_000205,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_005,2017-07-11 06:47:14+00:00,223,20.650000,,,False,zero_variance
pedal_step_000206,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_005,2017-07-11 06:49:26+00:00,355,25.650000,3.000000,0.478979,True,none
pedal_step_000207,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_005,2017-07-11 06:53:05+00:00,574,25.500000,1.000000,0.791390,True,none
pedal_step_000208,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_005,2017-07-11 06:54:57+00:00,686,20.800000,,0.190823,False,low_correlation
pedal_step_000209,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_005,2017-07-11 06:55:48+00:00,737,20.950000,0.000000,0.697394,True,none
pedal_step_000210,pedal_step_event,pedal_to_throttle_delay,trip_0008,trip_0008_seg_005,2017-07-11 06:59:16+00:00,945,27.650000,0.000000,0.757711,True,none
pedal_step_000211,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:42:30+00:00,57,21.550000,0.000000,0.840698,True,none
pedal_step_000212,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:42:32+00:00,59,31.150000,,,False,duplicate_or_overlapping_event
pedal_step_000213,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:44:15+00:00,162,26.100000,1.000000,0.849244,True,none
pedal_step_000214,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:44:36+00:00,183,21.550000,0.000000,0.831129,True,none
pedal_step_000215,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:45:27+00:00,234,21.000000,0.000000,0.338893,True,none
pedal_step_000216,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:47:03+00:00,330,23.350000,0.000000,0.746185,True,none
pedal_step_000217,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:47:05+00:00,332,26.450000,,,False,duplicate_or_overlapping_event
pedal_step_000218,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:47:57+00:00,384,29.800000,0.000000,0.714426,True,none
pedal_step_000219,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:48:57+00:00,444,22.900000,0.000000,0.752956,True,none
pedal_step_000220,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:49:00+00:00,447,28.800000,,,False,duplicate_or_overlapping_event
pedal_step_000221,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:49:16+00:00,463,26.100000,1.000000,0.735459,True,none
pedal_step_000222,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:49:20+00:00,467,25.900000,,,False,duplicate_or_overlapping_event
pedal_step_000223,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:49:43+00:00,490,37.800000,0.000000,0.930460,True,none
pedal_step_000224,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:49:56+00:00,503,33.350000,2.000000,0.748901,True,none
pedal_step_000225,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:50:02+00:00,509,24.700000,,,False,duplicate_or_overlapping_event
pedal_step_000226,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:50:18+00:00,525,24.900000,,,False,zero_variance
pedal_step_000227,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:50:20+00:00,527,31.950000,,,False,duplicate_or_overlapping_event
pedal_step_000228,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:50:32+00:00,539,24.350000,,,False,zero_variance
pedal_step_000229,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:50:59+00:00,566,35.100000,1.000000,0.841295,True,none
pedal_step_000230,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:51:08+00:00,575,30.600000,,,False,zero_variance
pedal_step_000231,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:51:18+00:00,585,22.150000,1.000000,0.863712,True,none
pedal_step_000232,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:51:26+00:00,593,29.600000,,,False,duplicate_or_overlapping_event
pedal_step_000233,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:53:13+00:00,700,29.850000,0.000000,0.731352,True,none
pedal_step_000234,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:53:20+00:00,707,26.300000,,,False,duplicate_or_overlapping_event
pedal_step_000235,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:53:45+00:00,732,41.800000,,,False,zero_variance
pedal_step_000236,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:53:59+00:00,746,26.900000,,,False,zero_variance
pedal_step_000237,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:54:09+00:00,756,37.050000,,,False,zero_variance
pedal_step_000238,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 11:54:34+00:00,781,48.650000,,,False,zero_variance
pedal_step_000239,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:00:50+00:00,1157,32.550000,0.000000,0.830236,True,none
pedal_step_000240,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:00:51+00:00,1158,20.250000,,,False,duplicate_or_overlapping_event
pedal_step_000241,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:02:06+00:00,1233,34.950000,,,False,zero_variance
pedal_step_000242,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:02:10+00:00,1237,26.300000,,,False,duplicate_or_overlapping_event
pedal_step_000243,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:02:43+00:00,1270,24.700000,,,False,zero_variance
pedal_step_000244,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:03:03+00:00,1290,21.750000,1.000000,0.693414,True,none
pedal_step_000245,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:03:48+00:00,1335,20.000000,,,False,zero_variance
pedal_step_000246,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:03:54+00:00,1341,35.700000,,,False,duplicate_or_overlapping_event
pedal_step_000247,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:07:10+00:00,1537,42.000000,0.000000,0.913291,True,none
pedal_step_000248,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:09:20+00:00,1667,23.150000,0.000000,0.787348,True,none
pedal_step_000249,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:09:41+00:00,1688,20.600000,,,False,zero_variance
pedal_step_000250,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:12:54+00:00,1881,25.350000,,,False,zero_variance
pedal_step_000251,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:13:45+00:00,1932,30.800000,,,False,zero_variance
pedal_step_000252,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:14:28+00:00,1975,35.700000,,,False,zero_variance
pedal_step_000253,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:16:29+00:00,2096,33.550000,,,False,zero_variance
pedal_step_000254,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:17:32+00:00,2159,22.550000,0.000000,0.533333,True,none
pedal_step_000255,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:17:42+00:00,2169,47.700000,,,False,zero_variance
pedal_step_000256,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:18:01+00:00,2188,40.000000,,0.012177,False,low_correlation
pedal_step_000257,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:18:24+00:00,2211,23.950000,,,False,zero_variance
pedal_step_000258,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:18:58+00:00,2245,25.500000,,,False,zero_variance
pedal_step_000259,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:20:30+00:00,2337,28.250000,,,False,zero_variance
pedal_step_000260,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:27:50+00:00,2777,49.450000,3.000000,0.971443,True,none
pedal_step_000261,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:27:56+00:00,2783,45.100000,,,False,duplicate_or_overlapping_event
pedal_step_000262,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:28:43+00:00,2830,30.600000,0.000000,0.549313,True,none
pedal_step_000263,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:28:51+00:00,2838,28.650000,,,False,duplicate_or_overlapping_event
pedal_step_000264,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:29:30+00:00,2877,36.700000,,,False,zero_variance
pedal_step_000265,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:33:41+00:00,3128,22.000000,1.000000,0.580113,True,none
pedal_step_000266,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:34:02+00:00,3149,23.950000,,,False,zero_variance
pedal_step_000267,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:35:06+00:00,3213,27.650000,0.000000,0.740651,True,none
pedal_step_000268,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:35:13+00:00,3220,23.500000,,,False,duplicate_or_overlapping_event
pedal_step_000269,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:36:12+00:00,3279,22.000000,0.000000,0.629970,True,none
pedal_step_000270,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:37:09+00:00,3336,28.000000,0.000000,0.345270,True,none
pedal_step_000271,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:37:20+00:00,3347,24.150000,1.000000,0.655666,True,none
pedal_step_000272,pedal_step_event,pedal_to_throttle_delay,trip_0009,trip_0009_seg_001,2017-07-11 12:38:37+00:00,3424,23.950000,0.000000,0.602912,True,none
pedal_step_000273,pedal_step_event,pedal_to_throttle_delay,trip_0010,trip_0010_seg_001,2017-07-11 16:34:42+00:00,37,27.850000,0.000000,0.472715,True,none
pedal_step_000274,pedal_step_event,pedal_to_throttle_delay,trip_0010,trip_0010_seg_001,2017-07-11 16:35:03+00:00,58,20.200000,1.000000,0.562179,True,none
pedal_step_000275,pedal_step_event,pedal_to_throttle_delay,trip_0010,trip_0010_seg_001,2017-07-11 16:35:31+00:00,86,24.150000,0.000000,0.532284,True,none
pedal_step_000276,pedal_step_event,pedal_to_throttle_delay,trip_0010,trip_0010_seg_001,2017-07-11 16:36:26+00:00,141,22.400000,3.000000,0.618047,True,none
pedal_step_000277,pedal_step_event,pedal_to_throttle_delay,trip_0010,trip_0010_seg_001,2017-07-11 16:37:49+00:00,224,30.750000,0.000000,0.743806,True,none
pedal_step_000278,pedal_step_event,pedal_to_throttle_delay,trip_0010,trip_0010_seg_001,2017-07-11 16:37:53+00:00,228,29.200000,,,False,duplicate_or_overlapping_event
pedal_step_000279,pedal_step_event,pedal_to_throttle_delay,trip_0010,trip_0010_seg_001,2017-07-11 16:38:59+00:00,294,20.050000,0.000000,0.459447,True,none
pedal_step_000280,pedal_step_event,pedal_to_throttle_delay,trip_0010,trip_0010_seg_001,2017-07-11 16:39:01+00:00,296,38.600000,,,False,duplicate_or_overlapping_event
pedal_step_000281,pedal_step_event,pedal_to_throttle_delay,trip_0010,trip_0010_seg_001,2017-07-11 16:39:43+00:00,338,25.050000,1.000000,0.626946,True,none
pedal_step_000282,pedal_step_event,pedal_to_throttle_delay,trip_0010,trip_0010_seg_001,2017-07-11 16:40:06+00:00,361,33.750000,0.000000,0.751428,True,none
pedal_step_000283,pedal_step_event,pedal_to_throttle_delay,trip_0010,trip_0010_seg_001,2017-07-11 16:40:12+00:00,367,28.000000,,,False,duplicate_or_overlapping_event
pedal_step_000284,pedal_step_event,pedal_to_throttle_delay,trip_0010,trip_0010_seg_001,2017-07-11 16:40:17+00:00,372,29.200000,0.000000,0.737836,True,none
pedal_step_000285,pedal_step_event,pedal_to_throttle_delay,trip_0010,trip_0010_seg_001,2017-07-11 16:47:31+00:00,806,22.150000,,0.231428,False,low_correlation
pedal_step_000286,pedal_step_event,pedal_to_throttle_delay,trip_0010,trip_0010_seg_001,2017-07-11 16:58:01+00:00,1436,33.350000,,,False,zero_variance
pedal_step_000287,pedal_step_event,pedal_to_throttle_delay,trip_0010,trip_0010_seg_001,2017-07-11 17:06:45+00:00,1960,22.000000,0.000000,0.759013,True,none
pedal_step_000288,pedal_step_event,pedal_to_throttle_delay,trip_0010,trip_0010_seg_001,2017-07-11 17:06:48+00:00,1963,31.750000,,,False,duplicate_or_overlapping_event
